,Unnamed: 0,stats_id,weapon_x,initiated,strip_location,body_location,created_date,gfycat_gfy_id,tournament_id,weapon_y,gender,fotl_name,fotr_name,left_score,right_score,touch,download_url
4050,82,ShowyReadyGalah,foil,fotl,fotr_half,,1667144962,ShowyReadyGalah,anaheimfoil2018,foil,,Giorgio Avola,Alexey Cheremisinov,2,1,left,https://clips.fencingdatabase.com/anaheimfoil2018/ShowyReadyGalah.mp4
4051,84,FarawayGlassAmericancrow,epee,fotr,middle,foot,1667184630,FarawayGlassAmericancrow,eurochamps2022,epee,male,Yannick Borel,Max Heinzer,9,8,right,https://clips.fencingdatabase.com/eurochamps2022/FarawayGlassAmericancrow.mp4
4052,88,SpanishSarcasticJanenschia,foil,fotl,middle,,1667240925,SpanishSarcasticJanenschia,kazanfoil2020,foil,female,Adelina Zagidullina,Pasztor Flora,3,1,right,https://clips.fencingdatabase.com/kazanfoil2020/SpanishSarcasticJanenschia.mp4
4053,89,WellwornUnfinishedLemming,foil,fotr,fotl_half,,1667285333,WellwornUnfinishedLemming,tokyoolympics2020,foil,female,Ysaora Thibus,Larisa Korobeynikova,8,9,right,https://clips.fencingdatabase.com/tokyoolympics2020/WellwornUnfinishedLemming.mp4
4054,90,AdorableAmbitiousGuineapig,foil,,,,1667285490,AdorableAmbitiousGuineapig,tauberbischofsheimfoil2022,foil,female,Coralie Brot,Chen Qingyuan,3,8,right,https://clips.fencingdatabase.com/tauberbischofsheimfoil2022/AdorableAmbitiousGuineapig.mp4
4055,91,DisfiguredDeliriousAurochs,foil,fotr,fotl_warning_box,,1667296632,DisfiguredDeliriousAurochs,parisfoil2022,foil,male,Meddy Elice,Enzo Lefort,2,6,right,https://clips.fencingdatabase.com/parisfoil2022/DisfiguredDeliriousAurochs.mp4
4056,92,WelcomeAliveGoldenretriever,foil,fotl,fotr_half,,1667296898,WelcomeAliveGoldenretriever,anaheimfoil2019,foil,,Erwann Le   Pechoux,Tommaso Marini,11,12,left,https://clips.fencingdatabase.com/anaheimfoil2019/WelcomeAliveGoldenretriever.mp4
4057,94,HideousFaroffIbisbill,foil,,,,1667314015,HideousFaroffIbisbill,stpetersburgfoil2019,foil,male,Alaaeldin Abouelkassem,Erwann Le   Pechoux,1,0,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/HideousFaroffIbisbill.mp4
4058,95,OrdinaryCarefreeGenet,foil,,,,1667319301,OrdinaryCarefreeGenet,parisfoil2022,foil,male,Marcello Olivares,Alessio Di   Tommaso,6,4,double,https://clips.fencingdatabase.com/parisfoil2022/OrdinaryCarefreeGenet.mp4
4059,96,MaturePleasantIcterinewarbler,foil,,,,1667319578,MaturePleasantIcterinewarbler,parisfoil2022,foil,male,Johannes Poscharnig,Daniel Giacon,12,10,right,https://clips.fencingdatabase.com/parisfoil2022/MaturePleasantIcterinewarbler.mp4
4060,97,ConsciousChillyBlobfish,foil,,,,1667319880,ConsciousChillyBlobfish,worldchamps2022,foil,male,Szemes Gergo,Daniele Garozzo,11,10,left,https://clips.fencingdatabase.com/worldchamps2022/ConsciousChillyBlobfish.mp4
4061,98,ThatSlipperyAmericanbulldog,foil,,,,1667320403,ThatSlipperyAmericanbulldog,qatarfoil2021,foil,,Race Imboden,Alex Cai,13,4,left,https://clips.fencingdatabase.com/qatarfoil2021/ThatSlipperyAmericanbulldog.mp4
4062,99,AcidicViciousGourami,foil,,,,1667320990,AcidicViciousGourami,anaheimfoil2018,foil,,Adelina Zagidullina,Svetlana Tripapina,5,5,left,https://clips.fencingdatabase.com/anaheimfoil2018/AcidicViciousGourami.mp4
4063,0,ImperturbableAnxiousBarnowl,foil,,,,1667321240,ImperturbableAnxiousBarnowl,parisfoil2022,foil,male,Danyil Hoida,Alessio Foconi,0,5,right,https://clips.fencingdatabase.com/parisfoil2022/ImperturbableAnxiousBarnowl.mp4
4064,1,PositiveWaterloggedCony,foil,,,,1667328425,PositiveWaterloggedCony,katowicefoil2019,foil,female,Kikuchi Komaki,Elisa Di   Francisca,10,12,left,https://clips.fencingdatabase.com/katowicefoil2019/PositiveWaterloggedCony.mp4
4065,2,ScratchyShrillBluebottle,foil,fotr,fotl_half,,1667328704,ScratchyShrillBluebottle,katowicefoil2019,foil,female,Julia Walczyk - Klimaszyk,Martina Batini,9,14,double,https://clips.fencingdatabase.com/katowicefoil2019/ScratchyShrillBluebottle.mp4
4066,3,ThirstySmoggyBubblefish,foil,,,,1667353802,ThirstySmoggyBubblefish,parisfoil2022,foil,male,Danyil Hoida,Marcus Mepstead,10,5,right,https://clips.fencingdatabase.com/parisfoil2022/ThirstySmoggyBubblefish.mp4
4067,4,ThatDemandingGavial,foil,fotl,middle,,1667367699,ThatDemandingGavial,eurochamps2022,foil,male,Alexandre Sido,Pierre Loisel,4,6,left,https://clips.fencingdatabase.com/eurochamps2022/ThatDemandingGavial.mp4
4068,8,UnawareFormalGossamerwingedbutterfly,foil,,,,1667383422,UnawareFormalGossamerwingedbutterfly,incheonfoil2022,foil,,Chun Yin Ryan Choi,Tommaso Marini,11,11,right,https://clips.fencingdatabase.com/incheonfoil2022/UnawareFormalGossamerwingedbutterfly.mp4
4069,11,ScholarlyThirstyCornsnake,foil,fotr,fotl_warning_box,,1667429682,ScholarlyThirstyCornsnake,kazanfoil2020,foil,female,Kreiss Fanni,Marta Martyanova,6,4,right,https://clips.fencingdatabase.com/kazanfoil2020/ScholarlyThirstyCornsnake.mp4
4070,13,NewGrippingAuk,foil,fotl,middle,,1667479099,NewGrippingAuk,worldchamps2022,foil,male,Enzo Lefort,Nick Itkin,3,11,right,https://clips.fencingdatabase.com/worldchamps2022/NewGrippingAuk.mp4
4071,14,BigEssentialKodiakbear,foil,,,,1667485305,BigEssentialKodiakbear,tokyoolympics2020,foil,male,Vladislav Mylnikov,Gerek Meinhardt,13,9,left,https://clips.fencingdatabase.com/tokyoolympics2020/BigEssentialKodiakbear.mp4
4072,15,CaringElectricAfricanbushviper,foil,fotl,fotl_warning_box,,1667487818,CaringElectricAfricanbushviper,stpetersburgfoil2019,foil,male,Erwann Le   Pechoux,Alexey Cheremisinov,7,1,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/CaringElectricAfricanbushviper.mp4
4073,16,ImpeccableSoulfulGreathornedowl,foil,fotr,middle,,1667499740,ImpeccableSoulfulGreathornedowl,kazanfoil2020,foil,female,Adelina Zagidullina,Shi Yue,1,0,left,https://clips.fencingdatabase.com/kazanfoil2020/ImpeccableSoulfulGreathornedowl.mp4
4074,17,DigitalBlindFeline,foil,,,,1667500766,DigitalBlindFeline,parisfoil2022,foil,male,Tyvan Bibard,Alessio Foconi,3,0,left,https://clips.fencingdatabase.com/parisfoil2022/DigitalBlindFeline.mp4
4075,18,DimMediocreAtlanticblackgoby,foil,fotr,fotl_warning_box,,1667527272,DimMediocreAtlanticblackgoby,tokyoolympics2020,foil,male,Carlos Llavador,Alexander Choupenitch,0,2,right,https://clips.fencingdatabase.com/tokyoolympics2020/DimMediocreAtlanticblackgoby.mp4
4076,19,PassionateIllHochstettersfrog,foil,fotr,fotl_half,,1667527764,PassionateIllHochstettersfrog,kazanfoil2020,foil,female,Svetlana Tripapina,Adelya Abdrakhmanova,2,5,right,https://clips.fencingdatabase.com/kazanfoil2020/PassionateIllHochstettersfrog.mp4
4077,20,HauntingDangerousBengaltiger,foil,fotr,fotl_warning_box,,1667528223,HauntingDangerousBengaltiger,anaheimfoil2019,foil,,Erwann Le   Pechoux,Tommaso Marini,9,10,right,https://clips.fencingdatabase.com/anaheimfoil2019/HauntingDangerousBengaltiger.mp4
4078,21,ZigzagForcefulGull,foil,fotl,fotr_half,,1667568917,ZigzagForcefulGull,qatarfoil2021,foil,,Race Imboden,Guilherme Toldo,6,2,left,https://clips.fencingdatabase.com/qatarfoil2021/ZigzagForcefulGull.mp4
4079,23,ImportantVastHoneyeater,foil,fotl,fotl_half,,1667616219,ImportantVastHoneyeater,worldchamps2022,foil,female,Maria Boldor,Alina Poloziuk,8,2,left,https://clips.fencingdatabase.com/worldchamps2022/ImportantVastHoneyeater.mp4
4080,24,ThankfulPlayfulDartfrog,foil,,,,1667720520,ThankfulPlayfulDartfrog,incheonfoil2022,foil,,Kano Minami,Wu Peilin,8,7,right,https://clips.fencingdatabase.com/incheonfoil2022/ThankfulPlayfulDartfrog.mp4
4081,25,BeneficialFemaleBoa,foil,,,,1667720752,BeneficialFemaleBoa,eurochamps2022,foil,female,Leonie Ebert,Olivia Wohlgemuth,5,2,left,https://clips.fencingdatabase.com/eurochamps2022/BeneficialFemaleBoa.mp4
4082,26,GivingIncredibleKusimanse,foil,,,,1667720876,GivingIncredibleKusimanse,kazanfoil2020,foil,female,Kikuchi Komaki,Inna Deriglazova,7,12,left,https://clips.fencingdatabase.com/kazanfoil2020/GivingIncredibleKusimanse.mp4
4083,27,FlimsyComplicatedKingfisher,foil,,,,1667721137,FlimsyComplicatedKingfisher,anaheimfoil2018,foil,,Kikuchi Komaki,Elisabetta Bianchin,7,7,right,https://clips.fencingdatabase.com/anaheimfoil2018/FlimsyComplicatedKingfisher.mp4
4084,28,PlushDeadlyHadrosaurus,foil,,,,1667745131,PlushDeadlyHadrosaurus,anaheimfoil2018,foil,,Kim Mina,Nishioka Shiho,3,5,right,https://clips.fencingdatabase.com/anaheimfoil2018/PlushDeadlyHadrosaurus.mp4
4085,30,PastelParallelEasteuropeanshepherd,foil,fotl,fotr_warning_box,,1667745686,PastelParallelEasteuropeanshepherd,worldchamps2022,foil,male,Dirk Jan Van   Egmond,Daniel Giacon,4,5,left,https://clips.fencingdatabase.com/worldchamps2022/PastelParallelEasteuropeanshepherd.mp4
4086,31,PerfumedImpartialFeline,foil,fotr,fotl_half,,1667776308,PerfumedImpartialFeline,tokyoolympics2020,foil,male,Vladislav Mylnikov,Gerek Meinhardt,1,1,left,https://clips.fencingdatabase.com/tokyoolympics2020/PerfumedImpartialFeline.mp4
4087,33,EnormousJampackedGraywolf,foil,fotr,middle,,1667900919,EnormousJampackedGraywolf,stpetersburgfoil2019,foil,male,Andrea Cassara,Maor Hatoel,11,12,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/EnormousJampackedGraywolf.mp4
4088,34,BareDeafeningAmericanbadger,foil,,,,1667917813,BareDeafeningAmericanbadger,tokyoolympics2020,foil,male,Peter Joppich,Alexander Massialas,2,1,left,https://clips.fencingdatabase.com/tokyoolympics2020/BareDeafeningAmericanbadger.mp4
4089,35,EducatedFittingBasenji,foil,fotl,fotl_half,,1667934826,EducatedFittingBasenji,anaheimfoil2018,foil,,Damiano Rosatelli,Saito Toshiya,11,6,left,https://clips.fencingdatabase.com/anaheimfoil2018/EducatedFittingBasenji.mp4
4090,36,DismalGreedyGrebe,foil,fotl,fotl_warning_box,,1667935133,DismalGreedyGrebe,worldchamps2022,foil,female,Pauline Ranvier,Pasztor Flora,1,0,left,https://clips.fencingdatabase.com/worldchamps2022/DismalGreedyGrebe.mp4
4091,37,ClumsyAjarGar,foil,fotr,fotl_half,,1667947372,ClumsyAjarGar,tokyoolympics2020,foil,male,Peter Joppich,Alex Cai,6,1,left,https://clips.fencingdatabase.com/tokyoolympics2020/ClumsyAjarGar.mp4
4092,38,PartialEmotionalBasenji,foil,,,,1667947503,PartialEmotionalBasenji,tokyoolympics2020,foil,male,Mohamed Hamza,Marcus Mepstead,3,3,left,https://clips.fencingdatabase.com/tokyoolympics2020/PartialEmotionalBasenji.mp4
4093,39,YellowishShortIriomotecat,foil,,,,1667948135,YellowishShortIriomotecat,anaheimfoil2019,foil,,Timur Arslanov,Heo Jun,15,10,left,https://clips.fencingdatabase.com/anaheimfoil2019/YellowishShortIriomotecat.mp4
4094,40,LankyInnocentHapuku,foil,,,,1667953043,LankyInnocentHapuku,parisfoil2022,foil,male,Harry Bird,Stef De   Greef,15,11,left,https://clips.fencingdatabase.com/parisfoil2022/LankyInnocentHapuku.mp4
4095,41,LinedEntireFlyinglemur,foil,,,,1667953306,LinedEntireFlyinglemur,stpetersburgfoil2019,foil,male,Ito Takuma,Heo Jun,7,8,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/LinedEntireFlyinglemur.mp4
4096,43,NiceNearAsiantrumpetfish,foil,,,,1667955225,NiceNearAsiantrumpetfish,parisfoil2022,foil,male,Ka Long Cheung,Alexandre Ediri,3,0,left,https://clips.fencingdatabase.com/parisfoil2022/NiceNearAsiantrumpetfish.mp4
4097,44,WeeklyMaleBluejay,sabre,,fotl_half,hand,1667997541,WeeklyMaleBluejay,paduasabre2022,sabre,,Luis Bonah,Yuriy Tsap,7,5,right,https://clips.fencingdatabase.com/paduasabre2022/WeeklyMaleBluejay.mp4
4098,45,FriendlyFrightenedDanishswedishfarmdog,foil,,,,1668014499,FriendlyFrightenedDanishswedishfarmdog,tokyoolympics2020,foil,female,Larisa Korobeynikova,Lee Kiefer,1,6,right,https://clips.fencingdatabase.com/tokyoolympics2020/FriendlyFrightenedDanishswedishfarmdog.mp4
4099,46,OrangeHeartfeltHairstreakbutterfly,foil,fotr,fotr_half,,1668027182,OrangeHeartfeltHairstreakbutterfly,stpetersburgfoil2019,foil,male,Andrea Cassara,Alessio Foconi,9,5,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/OrangeHeartfeltHairstreakbutterfly.mp4
4100,47,SelfishColorfulCopperbutterfly,foil,fotl,fotr_warning_box,,1668028438,SelfishColorfulCopperbutterfly,anaheimfoil2018,foil,,Lee Kiefer,Miyawaki Karin,6,1,right,https://clips.fencingdatabase.com/anaheimfoil2018/SelfishColorfulCopperbutterfly.mp4
4101,52,ReasonableFairGrassspider,foil,neither,,,1668031566,ReasonableFairGrassspider,parisfoil2022,foil,male,Harry Bird,Stef De   Greef,6,4,left,https://clips.fencingdatabase.com/parisfoil2022/ReasonableFairGrassspider.mp4
4102,54,GroundedLeafyHammerheadbird,foil,fotr,middle,,1668036271,GroundedLeafyHammerheadbird,qatarfoil2021,foil,,Hanna Lyczbinska,Pauline Ranvier,10,8,right,https://clips.fencingdatabase.com/qatarfoil2021/GroundedLeafyHammerheadbird.mp4
4103,55,PopularPeacefulAlligatorgar,foil,fotr,middle,,1668048871,PopularPeacefulAlligatorgar,eurochamps2022,foil,female,Maria Teresa Diaz,Martina Favaretto,2,15,right,https://clips.fencingdatabase.com/eurochamps2022/PopularPeacefulAlligatorgar.mp4
4104,56,ScientificBlackandwhiteKronosaurus,foil,fotl,fotr_warning_box,,1668049105,ScientificBlackandwhiteKronosaurus,parisfoil2022,foil,male,Francesco Ingargiola,Sidarth Kumbla,9,12,left,https://clips.fencingdatabase.com/parisfoil2022/ScientificBlackandwhiteKronosaurus.mp4
4105,57,ZealousGlisteningCentipede,foil,neither,,,1668049362,ZealousGlisteningCentipede,anaheimfoil2019,foil,,Thomas Berg,Gerek Meinhardt,4,15,right,https://clips.fencingdatabase.com/anaheimfoil2019/ZealousGlisteningCentipede.mp4
4106,58,TanPaleDeer,foil,fotr,middle,,1668049563,TanPaleDeer,eurochamps2022,foil,male,Carlos Llavador,Fabian Braun,0,1,right,https://clips.fencingdatabase.com/eurochamps2022/TanPaleDeer.mp4
4107,59,FemaleUnrealisticBetafish,foil,fotl,middle,,1668049793,FemaleUnrealisticBetafish,anaheimfoil2018,foil,,Adelina Zagidullina,Martyna Jelinska,1,2,right,https://clips.fencingdatabase.com/anaheimfoil2018/FemaleUnrealisticBetafish.mp4
4108,60,EvergreenMelodicKitten,foil,fotr,fotl_half,,1668050051,EvergreenMelodicKitten,worldchamps2022,foil,male,Dosa Daniel,Chi Ka Yeung,10,2,right,https://clips.fencingdatabase.com/worldchamps2022/EvergreenMelodicKitten.mp4
4109,61,CheerfulWelldocumentedGrackle,foil,,,,1668070199,CheerfulWelldocumentedGrackle,katowicefoil2019,foil,female,Eva Lacheray,Lee Kiefer,6,6,double,https://clips.fencingdatabase.com/katowicefoil2019/CheerfulWelldocumentedGrackle.mp4
4110,63,ArcticSillyBluebreastedkookaburra,foil,fotr,middle,,1668106544,ArcticSillyBluebreastedkookaburra,tokyoolympics2020,foil,male,Andrea Cassara,Mohamed Hamza,3,1,right,https://clips.fencingdatabase.com/tokyoolympics2020/ArcticSillyBluebreastedkookaburra.mp4
4111,64,CraftyFatherlyArcticseal,foil,fotl,fotl_half,,1668109150,CraftyFatherlyArcticseal,incheonfoil2022,foil,,Chun Yin Ryan Choi,Alessio Foconi,6,5,left,https://clips.fencingdatabase.com/incheonfoil2022/CraftyFatherlyArcticseal.mp4
4112,66,RawOnlyBagworm,foil,fotr,fotl_warning_box,,1668117279,RawOnlyBagworm,parisfoil2022,foil,male,Carlos Llavador,Chase Emmer,0,1,right,https://clips.fencingdatabase.com/parisfoil2022/RawOnlyBagworm.mp4
4113,67,AgreeableHatefulJumpingbean,foil,fotl,fotr_warning_box,,1668119164,AgreeableHatefulJumpingbean,anaheimfoil2018,foil,,Jacqueline Dubrovich,Anne Sauer,2,1,left,https://clips.fencingdatabase.com/anaheimfoil2018/AgreeableHatefulJumpingbean.mp4
4114,69,InsecureDeterminedKob,foil,fotr,fotl_half,,1668119617,InsecureDeterminedKob,parisfoil2022,foil,male,Matsuyama Kyosuke,Alexander Massialas,4,0,double,https://clips.fencingdatabase.com/parisfoil2022/InsecureDeterminedKob.mp4
4115,71,BabyishWeeklyDunlin,foil,fotr,middle,,1668129799,BabyishWeeklyDunlin,katowicefoil2019,foil,female,Ueno Yuka,Pauline Ranvier,4,9,left,https://clips.fencingdatabase.com/katowicefoil2019/BabyishWeeklyDunlin.mp4
4116,74,TanVapidAmericantoad,foil,,,,1668135153,TanVapidAmericantoad,tauberbischofsheimfoil2022,foil,female,Leonie Ebert,Jessica Zi Jia Guo,2,0,left,https://clips.fencingdatabase.com/tauberbischofsheimfoil2022/TanVapidAmericantoad.mp4
4117,75,LargeIncomparableBighornedsheep,foil,fotr,fotl_warning_box,,1668135374,LargeIncomparableBighornedsheep,tauberbischofsheimfoil2022,foil,female,Anne Sauer,Martina Favaretto,8,12,right,https://clips.fencingdatabase.com/tauberbischofsheimfoil2022/LargeIncomparableBighornedsheep.mp4
4118,78,ImperturbableScratchyAcornwoodpecker,foil,,,,1668160375,ImperturbableScratchyAcornwoodpecker,tokyoolympics2020,foil,female,Martyna Jelinska,Inna Deriglazova,5,10,right,https://clips.fencingdatabase.com/tokyoolympics2020/ImperturbableScratchyAcornwoodpecker.mp4
4119,79,ColdJadedCapeghostfrog,foil,,,,1668160527,ColdJadedCapeghostfrog,tauberbischofsheimfoil2022,foil,female,Olga Rachele Calissi,Camilla Mancini,1,1,left,https://clips.fencingdatabase.com/tauberbischofsheimfoil2022/ColdJadedCapeghostfrog.mp4
4120,81,ConfusedHauntingCobra,foil,fotr,fotl_half,,1668193590,ConfusedHauntingCobra,worldchamps2022,foil,male,Andre Sanita,Jonas Winterberg - Poulsen,2,2,right,https://clips.fencingdatabase.com/worldchamps2022/ConfusedHauntingCobra.mp4
4121,85,GleefulNearAmericangoldfinch,foil,,,,1668204913,GleefulNearAmericangoldfinch,qatarfoil2021,foil,,Shikine Takahiro,Lee Kwanghyun,10,9,left,https://clips.fencingdatabase.com/qatarfoil2021/GleefulNearAmericangoldfinch.mp4
4122,86,VengefulWealthyGoitered,foil,fotl,middle,,1668205028,VengefulWealthyGoitered,qatarfoil2021,foil,,Eleanor Harvey,Alice Volpi,11,15,right,https://clips.fencingdatabase.com/qatarfoil2021/VengefulWealthyGoitered.mp4
4123,88,ImpeccableGoodnaturedGharial,foil,,,,1668212907,ImpeccableGoodnaturedGharial,anaheimfoil2018,foil,,Leonie Ebert,Camilla Mancini,8,7,right,https://clips.fencingdatabase.com/anaheimfoil2018/ImpeccableGoodnaturedGharial.mp4
4124,91,PleasedSlightHarrier,foil,,,,1668213174,PleasedSlightHarrier,eurochamps2022,foil,male,Dosa Daniel,Giorgio Avola,6,8,right,https://clips.fencingdatabase.com/eurochamps2022/PleasedSlightHarrier.mp4
4125,92,DelectableAnguishedEnglishpointer,foil,,,,1668217421,DelectableAnguishedEnglishpointer,worldchamps2022,foil,male,Enzo Lefort,Daniel Giacon,4,11,left,https://clips.fencingdatabase.com/worldchamps2022/DelectableAnguishedEnglishpointer.mp4
4126,94,AccurateQuerulousBluefintuna,foil,fotr,fotr_half,,1668219145,AccurateQuerulousBluefintuna,stpetersburgfoil2019,foil,male,Alexey Cheremisinov,Ivan Troshin,13,12,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/AccurateQuerulousBluefintuna.mp4
4127,96,BiodegradableUnawareBandicoot,epee,fotr,fotl_half,torso,1668236035,BiodegradableUnawareBandicoot,barcelona2019,epee,female,Kseniya Pantelyeyeva,Mihaly Kata,10,7,left,https://clips.fencingdatabase.com/barcelona2019/BiodegradableUnawareBandicoot.mp4
4128,97,LazyQueasyArcticduck,sabre,fotl,middle,head,1668236069,LazyQueasyArcticduck,cairosabre2019,sabre,male,Domenik Koch,Geoffrey Loss,8,8,left,https://clips.fencingdatabase.com/cairosabre2019/LazyQueasyArcticduck.mp4
4129,98,PartialAcclaimedAsianconstablebutterfly,foil,fotr,fotl_half,,1668244009,PartialAcclaimedAsianconstablebutterfly,worldchamps2022,foil,male,Jamesandrew Davis,Nick Itkin,0,1,right,https://clips.fencingdatabase.com/worldchamps2022/PartialAcclaimedAsianconstablebutterfly.mp4
4130,99,LastShowyAzurewingedmagpie,foil,fotr,fotr_half,,1668250826,LastShowyAzurewingedmagpie,anaheimfoil2018,foil,,Dosa Daniel,Andrea Cassara,1,3,right,https://clips.fencingdatabase.com/anaheimfoil2018/LastShowyAzurewingedmagpie.mp4
4131,0,LikableDangerousArgali,foil,fotr,fotr_warning_box,,1668251245,LikableDangerousArgali,worldchamps2022,foil,male,Im Cheolwoo,Alexandre Sido,6,8,left,https://clips.fencingdatabase.com/worldchamps2022/LikableDangerousArgali.mp4
4132,3,ScalyFearfulLeech,foil,fotr,middle,,1668263826,ScalyFearfulLeech,stpetersburgfoil2019,foil,male,Rostyslav Hertsyk,Alexey Cheremisinov,1,4,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/ScalyFearfulLeech.mp4
4133,6,PastelAffectionateEuropeanpolecat,foil,fotr,middle,,1668270939,PastelAffectionateEuropeanpolecat,kazanfoil2020,foil,female,Oksana Martines   Hauregi,Saskia Loretta Van   Erven   Garcia,15,8,double,https://clips.fencingdatabase.com/kazanfoil2020/PastelAffectionateEuropeanpolecat.mp4
4134,9,VerifiablePastelFlatfish,foil,fotl,middle,,1668272539,VerifiablePastelFlatfish,worldchamps2022,foil,female,Irem Karamete,Azuma Sera,1,2,left,https://clips.fencingdatabase.com/worldchamps2022/VerifiablePastelFlatfish.mp4
4135,10,OpenDistinctIsabellineshrike,foil,neither,middle,,1668273183,OpenDistinctIsabellineshrike,worldchamps2022,foil,male,Carlos Llavador,Alessio Foconi,6,13,left,https://clips.fencingdatabase.com/worldchamps2022/OpenDistinctIsabellineshrike.mp4
4136,13,ShrillFreshDalmatian,foil,fotr,middle,,1668277314,ShrillFreshDalmatian,katowicefoil2019,foil,female,Chloe Jubenot,Fu Yiting,0,1,right,https://clips.fencingdatabase.com/katowicefoil2019/ShrillFreshDalmatian.mp4
4137,14,LinearFatalBaiji,foil,fotr,fotl_half,,1668296766,LinearFatalBaiji,incheonfoil2022,foil,,Lee Kiefer,Anne Sauer,6,3,left,https://clips.fencingdatabase.com/incheonfoil2022/LinearFatalBaiji.mp4
4138,16,CompassionateGreenAlligatorgar,foil,,,,1668326539,CompassionateGreenAlligatorgar,worldchamps2022,foil,male,Petar Files,Eli Schenkel,1,1,left,https://clips.fencingdatabase.com/worldchamps2022/CompassionateGreenAlligatorgar.mp4
4139,18,AliveIllfatedDromedary,foil,fotr,fotl_half,,1668328644,AliveIllfatedDromedary,incheonfoil2022,foil,,Kim Kirschen,Chen Qingyuan,5,12,right,https://clips.fencingdatabase.com/incheonfoil2022/AliveIllfatedDromedary.mp4
4140,21,OccasionalWatchfulCommongonolek,foil,,,,1668329013,OccasionalWatchfulCommongonolek,worldchamps2022,foil,male,Ka Long Cheung,Tommaso Marini,2,4,right,https://clips.fencingdatabase.com/worldchamps2022/OccasionalWatchfulCommongonolek.mp4
4141,22,PastelAcceptableCreature,foil,fotl,fotr_half,,1668339770,PastelAcceptableCreature,worldchamps2022,foil,female,Leandra Behr,Anita Blaze,1,4,right,https://clips.fencingdatabase.com/worldchamps2022/PastelAcceptableCreature.mp4
4142,23,KeenWeeHusky,foil,fotr,middle,,1668367715,KeenWeeHusky,worldchamps2022,foil,male,Petar Files,Alessio Foconi,1,4,right,https://clips.fencingdatabase.com/worldchamps2022/KeenWeeHusky.mp4
4143,24,RelievedFixedBoar,foil,fotr,fotr_half,,1668385424,RelievedFixedBoar,anaheimfoil2018,foil,,Claudia Borella,Inna Deriglazova,1,3,right,https://clips.fencingdatabase.com/anaheimfoil2018/RelievedFixedBoar.mp4
4144,26,WeirdDeliriousGroundhog,foil,,,,1668415584,WeirdDeliriousGroundhog,eurochamps2022,foil,male,Dosa Daniel,Giorgio Avola,1,0,left,https://clips.fencingdatabase.com/eurochamps2022/WeirdDeliriousGroundhog.mp4
4145,27,EsteemedHatefulAsianconstablebutterfly,foil,,,,1668428505,EsteemedHatefulAsianconstablebutterfly,qatarfoil2021,foil,,Guillaume Bianchi,Tommaso Marini,8,6,right,https://clips.fencingdatabase.com/qatarfoil2021/EsteemedHatefulAsianconstablebutterfly.mp4
4146,28,RightTediousEasternnewt,foil,fotl,middle,,1668428580,RightTediousEasternnewt,tokyoolympics2020,foil,male,Salim Heroui,Vladislav Mylnikov,6,14,right,https://clips.fencingdatabase.com/tokyoolympics2020/RightTediousEasternnewt.mp4
4147,29,FearfulAptAssassinbug,foil,fotr,middle,,1668429514,FearfulAptAssassinbug,qatarfoil2021,foil,,Anastasiia Ivanova,Marta Martyanova,1,2,right,https://clips.fencingdatabase.com/qatarfoil2021/FearfulAptAssassinbug.mp4
4148,30,VillainousCelebratedGordonsetter,foil,neither,middle,,1668429718,VillainousCelebratedGordonsetter,stpetersburgfoil2019,foil,male,Vincent Simon,Maor Hatoel,2,3,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/VillainousCelebratedGordonsetter.mp4
4149,32,SoulfulRegalBigmouthbass,foil,,,,1668442080,SoulfulRegalBigmouthbass,worldchamps2022,foil,male,Petar Files,Alessio Foconi,1,1,right,https://clips.fencingdatabase.com/worldchamps2022/SoulfulRegalBigmouthbass.mp4
4150,33,AnotherSpanishErne,foil,,,,1668442386,AnotherSpanishErne,eurochamps2022,foil,male,Dosa Daniel,Giorgio Avola,2,1,left,https://clips.fencingdatabase.com/eurochamps2022/AnotherSpanishErne.mp4
4151,35,AgedPowerlessIvorygull,foil,fotl,fotr_half,,1668455003,AgedPowerlessIvorygull,stpetersburgfoil2019,foil,male,Andrea Cassara,Lorenzo Nista,8,3,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/AgedPowerlessIvorygull.mp4
4152,36,BoilingDishonestHerculesbeetle,foil,fotl,fotr_half,,1668455173,BoilingDishonestHerculesbeetle,qatarfoil2021,foil,,Marta Martyanova,Chen Qingyuan,5,11,right,https://clips.fencingdatabase.com/qatarfoil2021/BoilingDishonestHerculesbeetle.mp4
4153,37,ComposedMeatyAngelwingmussel,foil,fotr,fotl_half,,1668456881,ComposedMeatyAngelwingmussel,eurochamps2022,foil,male,Andrzej Rzadkowski,Tommaso Marini,2,2,right,https://clips.fencingdatabase.com/eurochamps2022/ComposedMeatyAngelwingmussel.mp4
