,stats_id,weapon,initiated,strip_location,body_location,created_date
93,LoathsomeRaggedDalmatian,foil,fotl,fotl_warning_box,,1651578291
94,FlashySpiritedAidi,foil,fotl,fotl_warning_box,,1651578440
95,SoreEasyAardvark,foil,fotl,middle,,1651590796
96,GleamingGreatFirefly,foil,fotl,fotr_half,,1651595388
97,ImpeccableObedientEarthworm,foil,,,,1651596300
98,ImpeccableObedientEarthworm,foil,,,,1651596300
99,PoshPointedArabianhorse,foil,fotr,middle,,1651596679
0,LeafyEthicalArmednylonshrimp,foil,fotl,middle,,1651601349
1,FatSimplisticBison,foil,fotl,fotr_half,torso,1651603636
2,DependableBiodegradableHornet,foil,fotl,fotr_half,,1651605225
3,LittleEmotionalGoldenretriever,foil,fotl,fotr_half,,1651605432
4,BleakOilyKissingbug,foil,fotr,fotl_warning_box,,1651605746
5,EagerQuestionableFossa,foil,fotl,middle,,1651606436
6,HonorableComplicatedCoqui,foil,fotr,fotl_half,,1651606653
7,GloomyMatureImperatorangel,foil,fotr,fotl_half,,1651606848
8,EllipticalDelightfulCardinal,foil,fotr,middle,,1651607058
9,NegativeSlimKittiwake,foil,fotr,fotl_half,,1651607357
10,ThoseVagueGuernseycow,foil,fotl,middle,,1651607622
11,BarrenHopefulEel,foil,fotr,middle,,1651673040
12,LoneSimpleLamprey,foil,fotr,middle,,1651673264
13,AjarBelovedAlligatorgar,foil,fotr,middle,,1651673421
14,SparklingGreedyGalago,foil,fotl,fotl_half,,1651673611
15,AdeptAthleticFireant,foil,,middle,,1651673750
16,FeminineNegligibleHydra,foil,,middle,,1651674157
17,CorruptHeartyAxisdeer,foil,fotl,fotr_warning_box,,1651692704
18,SafeCautiousEidolonhelvum,foil,fotl,fotl_half,,1651701318
19,FoolishPlainGraywolf,foil,,,,1651701462
20,FavoriteWealthyIndri,foil,,,,1651701793
21,AgileBlindButterfly,foil,,,,1651702043
22,ElasticIckyIndiancow,foil,fotr,fotr_warning_box,,1651766876
23,SardonicLastDugong,foil,fotl,fotl_half,,1651769164
24,WastefulSolidAnnelid,foil,fotr,fotl_warning_box,,1651769449
25,PessimisticDisfiguredJenny,foil,fotr,fotl_half,,1651776095
26,EdibleObviousCranefly,foil,fotr,fotl_half,,1651788859
27,PoisedSpicyJackal,foil,fotl,fotr_half,,1651799338
28,IllustriousBarrenBobolink,foil,,,,1651821401
29,TediousOrangeAsiaticlesserfreshwaterclam,foil,fotl,middle,,1651839548
30,FemalePleasedBarracuda,foil,fotl,fotr_half,,1651843180
31,IncompleteJubilantKillifish,foil,,,,1651844288
32,CrispHighGalapagoshawk,foil,fotr,fotr_half,,1651845083
33,BoringFirsthandDormouse,foil,,,,1651845354
34,TinyDeterminedBeardedcollie,foil,fotl,middle,,1651845526
35,AdventurousSnarlingGoshawk,foil,fotl,fotl_warning_box,,1651845760
36,AliveAcidicFishingcat,foil,neither,,,1651849962
37,ForthrightBeneficialIslandcanary,foil,fotr,middle,,1651856033
38,CraftyHastyBovine,foil,neither,,,1651856354
39,GraveRawHapuka,foil,fotr,fotl_half,,1651856514
40,AbandonedSnarlingBittern,foil,,,,1651857203
41,AnchoredNaiveAnnelid,foil,fotl,fotl_warning_box,,1651858711
42,AchingAgedBushsqueaker,foil,fotl,fotl_warning_box,,1651858854
43,JauntyFabulousApe,foil,fotl,fotl_warning_box,,1651860038
44,VillainousBestEidolonhelvum,foil,fotl,fotl_warning_box,,1651862750
45,ImpressiveExemplaryArchaeocete,foil,fotr,fotl_warning_box,,1651862918
46,CourageousWhoppingKitfox,foil,fotl,middle,,1651863025
47,FlamboyantElasticGuernseycow,foil,fotr,fotr_half,,1651890175
48,NextFlimsyGrouper,foil,fotl,middle,,1651890556
49,TalkativeDeadDunlin,foil,fotr,fotl_half,,1651915783
50,EdibleSerpentineAiredaleterrier,foil,fotl,fotr_half,,1651916030
51,ZestyJoyousArgentineruddyduck,foil,neither,middle,,1651929152
52,IllustriousImpressionableAnkole,foil,fotr,fotl_half,,1651929443
53,OblongIlliterateIberiannase,foil,fotl,fotl_warning_box,,1651931641
54,MeaslyZestyKudu,foil,fotl,fotl_warning_box,,1651950014
55,DevotedRewardingLeopard,foil,fotr,fotl_warning_box,,1651950185
56,TidyDimLeopard,foil,fotl,fotl_warning_box,,1651950343
57,PotableUnfitAttwatersprairiechicken,foil,fotl,fotl_warning_box,,1651950488
58,NarrowPositiveAlaskajingle,foil,fotl,fotl_warning_box,,1651950637
59,BeneficialVigorousHarrier,foil,fotr,middle,,1651950804
60,HollowPoliticalLiger,foil,neither,fotl_warning_box,,1651950934
61,ShyMadHyrax,foil,,fotl_warning_box,,1651951116
62,CleverEqualHoopoe,foil,,,,1651951241
63,RegularLimpingDeermouse,foil,fotr,fotr_half,,1651960358
64,EcstaticVictoriousBobcat,foil,fotr,fotl_half,,1651960627
65,NecessaryPersonalFunnelweaverspider,foil,,,,1651980281
66,AccomplishedFreshGalah,foil,fotl,fotl_warning_box,,1651980525
67,NegligibleUnderstatedAlbino,foil,fotr,middle,,1651990200
68,LastDefiniteBichonfrise,foil,fotr,middle,,1652000366
69,SilverVigilantGraywolf,foil,fotl,middle,,1652000698
70,ScarceCompassionateGodwit,foil,fotr,middle,,1652001148
71,DecisiveThirstyBluetickcoonhound,foil,fotl,middle,,1652001720
72,AthleticInexperiencedAmethystgemclam,foil,fotr,fotl_warning_box,,1652001963
73,BlankDearGreatargus,foil,fotl,fotr_warning_box,torso,1652002222
74,IllZanyDachshund,foil,fotr,fotl_warning_box,,1652019419
75,LiveColorfulJuliabutterfly,foil,neither,middle,,1652019792
76,FearfulJampackedIlladopsis,foil,fotl,fotr_half,,1652024222
77,FlawlessSardonicIntermediateegret,foil,fotr,fotl_half,,1652024500
78,WelltodoGreatBellsnake,foil,fotr,fotr_half,,1652031559
79,TerribleEsteemedIberiannase,foil,neither,fotl_warning_box,,1652034937
80,ClutteredChillyGrouse,foil,neither,fotl_warning_box,,1652035196
81,GeneralLeadingLaughingthrush,foil,fotl,fotl_warning_box,,1652035422
82,SoggyContentAstrangiacoral,foil,fotl,fotl_warning_box,,1652035662
83,FlakySickDuiker,foil,,middle,,1652035813
84,BlueShamefulBlackpanther,foil,,,,1652036006
85,PolishedFirsthandGermanpinscher,foil,fotl,fotr_half,,1652039035
86,WholeFelineHectorsdolphin,foil,fotl,middle,,1652042110
87,GranularGrandFreshwatereel,foil,fotl,fotr_warning_box,,1652042284
88,AdventurousExaltedKouprey,foil,fotr,fotl_warning_box,,1652042417
89,EssentialAnchoredIndianpalmsquirrel,foil,fotl,fotr_warning_box,,1652042516
90,SociableSillyEmperorshrimp,foil,fotl,middle,,1652042624
91,ContentRealBoaconstrictor,foil,fotr,fotl_half,,1652042750
92,SnappyFlickeringAnkole,foil,,,,1652043221
93,FantasticNecessaryBobwhite,foil,,,,1652043434
94,EmbellishedBeautifulCockatiel,foil,fotr,fotr_half,,1652047572
95,BouncyCarelessCollardlizard,foil,fotr,fotl_half,,1652047761
96,OfficialSevereHamster,foil,fotr,middle,,1652048695
97,ThoseAgitatedAmericanmarten,foil,fotr,fotl_warning_box,,1652048986
98,AromaticBowedGerbil,foil,neither,middle,,1652049278
99,ExemplaryDisguisedDogwoodclubgall,foil,fotl,fotl_half,,1652049525
0,CluelessForthrightIceblueredtopzebra,foil,fotl,fotr_half,,1652049792
1,DamagedLinearAntelopegroundsquirrel,foil,fotl,middle,,1652063512
2,SomberQuarterlyIndianglassfish,epee,fotr,fotr_warning_box,back_leg,1652063861
3,CanineFilthyKakarikis,foil,fotl,fotr_warning_box,,1652072947
4,HiddenSmallCygnet,foil,fotr,fotl_half,,1652100360
5,WealthyDopeyKitten,foil,fotl,fotr_half,,1652101104
6,PerkyUniqueAztecant,foil,,,,1652101643
7,EnragedUniqueBlackbuck,foil,,,,1652101892
8,HatefulSilentAfricanwildcat,foil,fotl,fotr_half,,1652101925
9,FrighteningAmpleBlackpanther,foil,,,,1652102072
10,UnfortunateAnchoredDunlin,foil,fotr,middle,,1652104122
11,UnfortunateAnchoredDunlin,foil,fotr,middle,,1652104123
12,AdoredImaginaryKronosaurus,foil,,,,1652108510
13,ShoddyLinedBighornsheep,foil,,,,1652108752
14,LivelyQuaintBorderterrier,foil,,,,1652108980
15,SomeNecessaryAllensbigearedbat,foil,,,,1652109192
16,BriefDiligentAmericanwarmblood,foil,,,,1652109450
17,YellowishBrilliantIchneumonfly,foil,,,,1652109674
18,ImmediateAcidicGreatdane,foil,,,,1652109883
19,FlusteredSomeBushsqueaker,foil,fotr,fotl_warning_box,,1652115545
20,FrigidFirmAnteater,foil,fotl,fotr_half,,1652115809
21,PerkyAshamedGoldeneye,foil,fotr,fotr_half,,1652127236
22,AbleHilariousAurochs,foil,fotr,fotl_warning_box,,1652128267
23,WideMagnificentAyeaye,foil,fotl,fotl_half,,1652131375
24,UnderstatedNeedyGuppy,foil,fotr,fotl_half,,1652131541
25,GeneralRemarkableBasil,foil,fotr,middle,,1652131711
26,PlayfulWanGartersnake,foil,fotr,middle,,1652132207
27,AnnualAshamedHapuku,foil,fotl,middle,,1652132425
28,RepulsivePastLadybug,foil,fotl,middle,,1652132790
29,PowerlessAjarHoneybadger,foil,fotl,fotl_half,,1652133699
30,ForsakenForcefulGalapagosalbatross,foil,fotr,fotl_warning_box,,1652133914
31,ObeseRadiantHen,foil,fotr,fotl_half,,1652134144
32,OnlyFormalHarlequinbug,foil,fotl,middle,,1652134294
33,GrandDistortedAcornwoodpecker,foil,fotl,fotr_warning_box,,1652134460
34,RemarkableCrazyBluewhale,foil,neither,middle,,1652134728
35,BitesizedShabbyKitten,foil,fotl,fotr_warning_box,,1652134976
36,PertinentBossyIndianjackal,foil,fotr,middle,,1652135104
37,EvenOrderlyGerenuk,foil,fotr,fotl_half,,1652135230
38,FreshGlamorousHoopoe,foil,fotl,fotr_half,,1652135346
39,EmbellishedGrimBighornedsheep,foil,fotr,fotl_half,,1652135479
40,WiltedJauntyDassierat,foil,fotr,middle,,1652135616
41,FlickeringAstonishingHornedtoad,foil,fotr,fotl_half,,1652135764
42,BlondObedientHog,foil,,,,1652136746
43,ZigzagThinAmphiuma,foil,,,,1652136923
44,NauticalRaggedJumpingbean,foil,fotr,middle,,1652141885
45,MixedCautiousBumblebee,foil,,fotl_warning_box,,1652168307
46,HomelyRegularChimpanzee,foil,,,,1652168532
47,AthleticDecisiveGlobefish,foil,fotl,fotr_half,,1652188622
48,HandsomeThunderousKookaburra,foil,fotl,fotr_warning_box,,1652189018
49,CharmingRemoteHagfish,foil,fotl,middle,,1652189694
50,DependentUntidyLeech,foil,fotr,fotl_warning_box,,1652190836
51,IllHandmadeFlounder,foil,fotl,middle,,1652190947
52,FloweryMassiveFinnishspitz,foil,fotr,fotl_half,,1652191104
53,DefensiveTediousGermanshepherd,foil,fotr,middle,,1652191267
54,VeneratedHeartfeltAnnelida,foil,fotr,fotr_half,,1652191681
55,ElatedImpureDonkey,foil,fotr,middle,,1652191834
56,BasicSkinnyAlligator,foil,neither,middle,,1652192313
57,BeautifulWarmheartedElk,foil,fotl,fotr_warning_box,,1652193192
58,PoorFatalAlbino,foil,fotr,fotl_half,,1652193895
59,ZestyPointlessGermanshorthairedpointer,foil,,fotl_warning_box,,1652251603
60,GlossyMiserableHerring,foil,,,,1652254300
61,InexperiencedThreadbareGardensnake,foil,,,,1652257794
62,CelebratedMadAsiaticlesserfreshwaterclam,foil,fotr,fotr_half,,1652257939
63,JadedBoldFoal,foil,,,,1652258070
64,QualifiedDeepGrackle,foil,,,,1652258173
65,GrossAmpleAfricangroundhornbill,foil,,,,1652302643
66,LikelyEnviousAntelope,foil,,,,1652302793
67,JitteryPositiveKookaburra,foil,,,,1652303017
68,BossyDaringAlaskajingle,foil,,,,1652312534
69,ImmaculateNastyEnglishsetter,foil,fotr,fotl_warning_box,,1652312938
70,OilyMassiveAmericanratsnake,foil,fotl,middle,,1652317444
71,HandyBouncyBarnswallow,foil,fotl,middle,,1652317626
72,FamousDelightfulKillifish,foil,fotl,fotr_warning_box,,1652317772
73,BlankEarnestDevilfish,foil,fotl,fotr_half,,1652317930
74,SourPinkBlacklab,foil,fotl,middle,,1652318041
75,LividExcitableDikkops,foil,neither,fotl_half,,1652318177
76,EminentLazyHarvestmouse,foil,fotl,fotr_half,,1652318377
77,QuarrelsomeTediousAfricanrockpython,foil,fotl,fotr_half,,1652318528
78,WelcomeWellmadeAtlanticblackgoby,foil,fotr,fotl_half,,1652318744
79,HastyMenacingChevrotain,foil,fotl,middle,,1652318926
80,DangerousPlaintiveHare,foil,fotr,middle,,1652319052
81,MilkyLiveAsianporcupine,foil,fotl,fotr_warning_box,,1652319188
82,WhirlwindHelpfulJellyfish,foil,fotr,fotl_warning_box,,1652359950
83,ImperfectUnrulyAbyssiniangroundhornbill,foil,neither,fotr_half,,1652360526
84,SmallAnimatedCranefly,foil,neither,middle,,1652360653
85,NeedyEachAlbatross,foil,fotr,fotr_half,,1652360830
86,WickedHarmlessAnaconda,foil,fotr,fotl_half,,1652360984
87,EmbellishedInsistentAfricanfisheagle,foil,fotr,fotr_half,,1652361158
88,UnripeCalculatingInchworm,foil,neither,middle,,1652361325
89,MintySingleBaboon,foil,fotl,fotr_warning_box,,1652361487
90,CheerySelfassuredBuzzard,foil,fotl,fotr_warning_box,,1652361879
91,JampackedThoroughImperialeagle,foil,fotr,middle,,1652362037
92,CoordinatedIncomparableBluewhale,foil,neither,fotl_half,,1652362403
93,SpitefulFixedFattaileddunnart,foil,fotl,fotr_half,,1652362953
94,RelievedSeriousAfricanrockpython,foil,fotl,fotr_half,,1652363073
95,FewHarshIrishredandwhitesetter,foil,fotr,middle,,1652363320
96,AccurateSmartHoneyeater,foil,fotl,middle,,1652363455
97,LonelyDelightfulBlackmamba,foil,fotr,middle,,1652363617
98,SeparateMindlessEnglishsetter,foil,fotr,fotl_warning_box,,1652363735
99,UnripeAthleticIberianmidwifetoad,foil,fotl,middle,,1652367579
0,AstonishingClutteredAmericanlobster,foil,fotr,middle,,1652367933
1,PeriodicRealBlackandtancoonhound,foil,fotr,fotl_half,,1652368432
2,AgreeableFrailIslandcanary,foil,fotr,fotl_warning_box,,1652370452
3,SpottedTangibleAsianconstablebutterfly,foil,fotr,middle,,1652371460
4,UniformExemplaryDungbeetle,foil,fotl,fotr_warning_box,,1652371670
5,JointFixedGossamerwingedbutterfly,foil,fotr,middle,,1652371913
6,VigorousYellowGalago,foil,fotl,middle,,1652372216
7,TidyFlamboyantIsabellineshrike,foil,fotl,middle,,1652372396
8,FlippantCalculatingApatosaur,foil,neither,middle,,1652372540
9,TerribleFavoriteBarracuda,foil,fotl,fotr_half,,1652372631
10,FlakyUntimelyKouprey,foil,neither,fotl_half,,1652372854
11,IncredibleUniqueFlea,foil,fotr,fotl_half,,1652373317
12,CarelessHorribleAsiaticgreaterfreshwaterclam,foil,fotl,fotr_half,,1652373455
13,DeliriousPlayfulEland,foil,fotr,middle,,1652374163
14,InformalFixedCormorant,foil,neither,middle,,1652374338
15,HandsomeLikelyAcornweevil,foil,fotr,middle,,1652374480
16,IncompleteUnfortunateArchaeocete,foil,fotr,fotr_half,,1652374887
17,FatGorgeousHawaiianmonkseal,foil,neither,middle,,1652375014
18,BetterSingleGeese,foil,fotr,middle,,1652375121
19,CheerySelfassuredBuzzard,foil,fotl,fotr_half,,1652375748
20,BlackPlayfulArthropods,foil,fotl,fotr_warning_box,,1652375918
21,ElasticDefiantLacewing,foil,fotl,middle,,1652376865
22,SorrowfulFlimsyAfricanfisheagle,foil,fotl,fotr_half,,1652377203
23,TotalHollowGazelle,foil,fotr,middle,,1652377692
24,InexperiencedRectangularBlacknorwegianelkhound,foil,fotl,fotr_half,,1652377832
25,DisastrousMadGerbil,foil,fotr,fotl_half,,1652377965
26,ThornyDishonestDrongo,foil,fotl,middle,,1652378083
27,CarelessVigilantEkaltadeta,foil,,,,1652378172
28,IdenticalElaborateKusimanse,foil,,,,1652378284
29,GleefulMeekArabianwildcat,foil,,,,1652378400
30,DevotedTepidBandicoot,foil,neither,,,1652378530
31,QuarterlySmugBluewhale,foil,,,,1652378659
32,PlasticAbleBronco,foil,,,,1652378754
33,EssentialAmusingKiwi,foil,fotr,middle,,1652381189
34,WeirdFondBallpython,foil,,,,1652389478
35,OblongTemptingEstuarinecrocodile,foil,,,,1652389730
36,UncommonSharpAustrianpinscher,foil,,,,1652389827
37,AcceptableEasygoingEel,foil,,,,1652390005
38,IllClutteredIslandwhistler,foil,,,,1652390220
39,QuerulousDigitalBarasinga,foil,,,,1652390371
40,ConventionalEveryHaddock,foil,,,,1652390735
41,TangibleForcefulBluegill,foil,,,,1652390878
42,IncompleteMinorBumblebee,foil,,,,1652391123
43,CircularSizzlingEkaltadeta,foil,,,,1652391246
44,WaterloggedCharmingAnaconda,foil,,,,1652391372
45,VioletSleepyFruitfly,foil,,,,1652391493
46,FantasticAmbitiousArmyant,foil,fotr,fotl_half,,1652392424
47,HairyAllGuernseycow,foil,,,,1652395144
48,GrizzledMammothBlackfootedferret,foil,,,,1652395475
49,HauntingScholarlyAustraliankelpie,foil,,,,1652395579
50,QuarrelsomeAngelicHound,foil,fotr,fotl_half,,1652405205
51,CircularPositiveDogwoodtwigborer,foil,,,,1652425404
52,BountifulSociableCoati,foil,,,,1652426555
53,ThickLikableCoyote,foil,,,,1652426940
54,OffensiveWeepyAnemone,foil,,,,1652433211
55,PleasantWellwornAnglerfish,foil,fotl,middle,,1652471924
56,ImmaterialRepentantGnatcatcher,foil,fotl,fotr_half,,1652474415
57,CookedGrimIsabellinewheatear,foil,fotl,fotl_half,,1652474439
58,OrderlyDeafeningApisdorsatalaboriosa,foil,fotr,fotr_half,,1652474458
59,SphericalFastFattaileddunnart,foil,,,,1652479999
60,DizzyGloriousBoa,foil,,,,1652480162
61,BonyPlaintiveAntelope,foil,,,,1652480428
62,BoilingHappyGalapagosalbatross,foil,,,,1652480668
63,GlitteringThisGermanpinscher,foil,,,,1652480769
64,WelcomeGargantuanAbalone,foil,,,,1652480872
65,CompetentAmpleKouprey,foil,,,,1652481019
66,IdolizedAcceptableAruanas,foil,,,,1652481148
67,TanVelvetyBighornedsheep,foil,,,,1652481438
68,MiniatureDeficientIberiannase,foil,,,,1652482025
69,GrimSnappyBuck,foil,,,,1652482162
70,CavernousEvilAmericanavocet,foil,,,,1652482286
71,AbsoluteTenseAustralianfreshwatercrocodile,foil,,,,1652482476
72,SlushyFoolhardyKilldeer,foil,,,,1652482590
73,UnitedSatisfiedHalibut,foil,,,,1652482702
74,UnitedSatisfiedHalibut,foil,,,,1652482702
75,RichGloriousGazelle,foil,,,,1652482864
76,DearMenacingChick,foil,,,,1652483000
77,UnrealisticDrearyAndeancat,foil,,,,1652483145
78,SoulfulGrizzledAtlanticblackgoby,foil,,,,1652483248
79,DangerousSophisticatedBassethound,foil,fotl,fotr_warning_box,,1652489617
80,DelayedCloseIrishwolfhound,foil,,,,1652495338
81,CelebratedMadAsiaticlesserfreshwaterclam,foil,,,,1652509445
82,ClearcutPresentKinglet,foil,,,,1652509570
83,SpitefulCreamyAplomadofalcon,foil,,,,1652509718
84,PerfectDownrightDolphin,foil,,,,1652517091
85,GrayNarrowBrontosaurus,foil,,,,1652555349
86,CooperativeVigorousKiwi,foil,neither,middle,,1652578247
87,SpitefulFancyAmoeba,foil,fotl,fotl_warning_box,,1652578529
88,HeartyPeacefulIrrawaddydolphin,foil,fotl,fotl_warning_box,,1652578808
89,LividVibrantDairycow,foil,,,,1652633022
90,BlackCanineGiraffe,sabre,fotl,middle,hand,1652636158
91,FelineWelltodoIntermediateegret,foil,fotl,fotr_half,torso,1652636176
92,LimpingPreciousDeer,foil,fotl,middle,,1652655841
93,UnevenEachKouprey,foil,fotr,middle,,1652668113
94,CompetentFittingBrownbear,foil,fotr,,,1652668265
95,PotableRightAmericancrow,foil,fotr,fotr_warning_box,,1652668447
96,DifferentVelvetyBarb,foil,fotr,middle,,1652668652
97,EmptyLinearAmericanalligator,foil,fotl,fotl_half,,1652668813
98,ShabbyGoldenChihuahua,foil,fotl,middle,,1652669003
99,EnergeticOldFieldmouse,foil,,,,1652669185
0,FantasticBruisedAmazontreeboa,foil,,,,1652669332
1,UnfortunateGracefulGalapagossealion,foil,fotr,fotl_warning_box,,1652676340
2,LonelyHarmfulBarnowl,foil,fotl,fotr_half,,1652676663
3,UnconsciousVibrantAfricanwilddog,foil,fotr,fotl_half,,1652676909
4,RegalIncredibleAoudad,foil,fotr,middle,,1652677280
5,AdorableCoordinatedGermanspaniel,foil,fotl,fotl_warning_box,,1652677657
6,PlushDeepBordercollie,foil,fotl,fotl_half,,1652677913
7,ScrawnyNextEmperorpenguin,foil,fotl,fotl_warning_box,,1652678293
8,EqualUglyHippopotamus,foil,fotr,fotl_half,,1652678548
9,OddballUnknownHyrax,foil,fotr,fotl_half,,1652678778
10,MediocreLonelyHen,foil,fotr,fotl_warning_box,,1652679070
11,AdmiredLameAsp,foil,fotl,fotr_warning_box,,1652679325
12,ScaryScornfulIrukandjijellyfish,foil,fotr,fotl_half,,1652680486
13,ThisTenseAardwolf,foil,,,,1652692607
14,CraftyAdmiredAfricanparadiseflycatcher,foil,fotl,fotl_half,,1652703825
15,GreatAptIguana,foil,fotr,fotl_warning_box,,1652704303
16,HarmoniousMelodicBullfrog,foil,,,,1652704721
17,IllThunderousLark,foil,fotl,fotr_half,,1652705134
18,FearfulAlarmingDonkey,foil,,,,1652705514
19,AlertScaredGenet,foil,,,,1652706667
20,EmptyDelectableJoey,foil,neither,middle,,1652708830
21,InnocentDistinctGreatwhiteshark,foil,fotl,fotl_half,,1652709008
22,PessimisticSecretCalf,foil,fotr,middle,,1652709182
23,FrightenedCooperativeAmericanbulldog,foil,fotr,fotr_half,,1652709376
24,UnfoldedTightHeron,foil,fotl,fotr_warning_box,,1652717642
25,WelltodoGreatBellsnake,foil,fotr,fotr_half,,1652718438
26,SlushyBleakChital,foil,fotl,fotr_warning_box,,1652736036
27,GrippingFelineAnemoneshrimp,foil,neither,fotr_half,,1652740119
28,AdmirableWildKingbird,foil,,,,1652769594
29,ClearcutCelebratedBats,foil,,,,1652771093
30,BaggySizzlingBorzoi,foil,fotl,middle,,1652833226
31,ElasticRecklessFiddlercrab,foil,,,,1652839111
32,EnergeticAnguishedCony,foil,,,,1652839260
33,DecimalNaiveBovine,foil,,,,1652839400
34,LimpingTartFox,foil,neither,middle,,1652858577
35,ThisRemarkableBarasingha,foil,fotl,middle,,1652858805
36,ThriftyRipeCornsnake,foil,fotr,fotl_half,,1652858917
37,UniformOldEidolonhelvum,foil,fotl,fotr_warning_box,,1652859015
38,SharpMediocreIndianglassfish,foil,fotr,fotl_half,,1652868025
39,FearfulWellgroomedBarasingha,foil,neither,middle,,1652881221
40,EnergeticSpiritedBetafish,foil,neither,,,1652881380
41,SardonicCarefulLabradorretriever,foil,fotr,fotl_warning_box,,1652890157
42,IdenticalFluidBuckeyebutterfly,foil,fotr,middle,,1652890250
43,AnxiousHospitableCockatoo,foil,fotl,middle,,1652896945
44,LonelyHeftyAfricanrockpython,foil,fotr,fotr_half,,1652897390
45,TartConsiderateAsiaticlesserfreshwaterclam,foil,fotr,middle,,1652897686
46,PotableReadyFairybluebird,foil,fotr,fotl_half,,1652898143
47,ConstantSpryBettong,foil,fotr,fotl_half,,1652898422
48,MassiveCourageousChinesecrocodilelizard,foil,fotl,middle,,1652898655
49,SomberSlipperyHarrierhawk,foil,fotr,fotl_half,,1652898996
50,HarmlessDishonestGossamerwingedbutterfly,foil,fotr,fotl_warning_box,,1652901236
51,JoyousAdventurousChimpanzee,foil,neither,fotl_half,,1652901444
52,LimpingTartFox,foil,neither,middle,,1652904605
53,UnfinishedSnarlingIcelandicsheepdog,foil,neither,middle,,1652904976
54,ConstantHighEasternglasslizard,foil,fotl,fotr_half,,1652905215
55,LateSkeletalHog,foil,fotl,fotr_half,,1652912789
56,GlumPassionateGuillemot,foil,fotl,fotr_half,,1652938251
57,FirmGleamingHoverfly,foil,fotl,fotr_half,,1652938448
58,BlushingUnconsciousGoldenmantledgroundsquirrel,foil,,,,1652957008
59,InsecureFearfulCondor,foil,,,,1652957212
60,WellinformedDifferentAsianporcupine,foil,,,,1652957472
61,LameDifferentBunting,foil,,,,1652959447
62,PepperyPeriodicGardensnake,foil,,,,1652959559
63,ReasonableBestBumblebee,foil,fotl,middle,,1653049895
64,RelievedKeenBasenji,foil,fotr,middle,,1653050119
65,DentalSolidImperatorangel,foil,neither,,,1653050395
66,AggressiveEagerBagworm,foil,fotr,fotr_half,,1653050589
67,BlackCanineGiraffe,sabre,fotr,middle,torso,1653050849
68,WebbedWeakFlyingfox,foil,fotl,middle,,1653115211
69,DependableBiodegradableHornet,foil,fotr,fotl_half,,1653115354
70,PointedWellgroomedAardwolf,foil,,,,1653115491
71,TenderBaggyLeafbird,foil,fotr,fotl_warning_box,,1653115610
72,IlliterateMessyCricket,foil,,,,1653115709
73,CarefreeSpottedBlueshark,foil,fotr,middle,,1653115825
74,TatteredSecondhandCoati,foil,fotl,fotr_warning_box,,1653115934
75,RightLikelyCrocodileskink,foil,fotl,fotr_half,,1653116302
76,SecondhandWellwornAvocet,foil,fotr,fotl_warning_box,,1653116491
77,ZestyFabulousBlacknorwegianelkhound,foil,,,,1653161352
78,RealLivelyAngelfish,foil,,,,1653161492
79,CriminalImpartialDodobird,foil,,,,1653162745
80,BountifulCircularAfricanpiedkingfisher,foil,,,,1653188608
81,LivePlasticElk,foil,,,,1653192820
82,EvilSoftBedbug,foil,fotl,middle,,1653194393
83,EnchantedHelpfulHaddock,foil,fotl,fotl_half,,1653204977
84,SmoothDaringDugong,foil,fotl,fotr_warning_box,,1653205103
85,LimitedUglyGemsbuck,foil,neither,,,1653216287
86,SparseLateArmyant,foil,fotl,middle,,1653216602
87,QuarrelsomeThatBrahmanbull,foil,,,,1653226777
88,MediocreFancyBirdofparadise,foil,,,,1653226927
89,DemandingUnevenHoverfly,foil,fotr,middle,,1653250756
90,CheerfulLazyDromaeosaur,foil,fotr,middle,,1653256469
91,TediousHardAsianlion,foil,fotl,middle,,1653262391
92,TediousHardAsianlion,foil,fotl,middle,,1653262392
93,NegligibleDisloyalAyeaye,foil,fotl,middle,,1653272695
94,SkeletalIgnorantGrayreefshark,foil,fotl,middle,,1653273092
95,EnragedCrispArabianwildcat,foil,fotl,middle,,1653276586
96,DetailedDigitalKillerwhale,foil,,,,1653288903
97,VillainousCornyAustrianpinscher,foil,fotr,middle,,1653290467
98,PlaintiveAnimatedArthropods,foil,fotl,middle,,1653290568
99,ConcernedBlackandwhiteDugong,foil,,,,1653358291
0,CarelessAcidicAmericanbobtail,foil,,,,1653358420
1,DimFelineGelada,foil,,,,1653375767
2,PoisedNecessaryFairybluebird,foil,,,,1653376634
3,CompetentOrdinaryAtlanticblackgoby,foil,,,,1653383012
4,TenderWebbedAyeaye,foil,,,,1653386512
5,HighlevelMasculineDanishswedishfarmdog,foil,fotr,fotl_half,,1653386652
6,QuerulousDigitalBarasinga,foil,,,,1653393429
7,ScarceDifferentIvorybackedwoodswallow,epee,fotl,fotl_half,front_arm,1653416257
8,WellgroomedDeepFawn,epee,fotr,fotl_half,front_leg,1653416319
9,EvenDimpledInsect,foil,,,,1653420225
10,GeneralLastingGoldenretriever,foil,neither,middle,,1653432408
11,CharmingTautArachnid,foil,fotl,fotr_half,,1653432540
12,AccomplishedColorfulInchworm,foil,fotl,middle,,1653432687
13,FlusteredCapitalBuffalo,foil,fotl,fotr_half,,1653481083
14,PaleRipeGalapagospenguin,foil,fotl,fotl_half,,1653481328
15,DimwittedViciousBittern,foil,fotl,fotr_half,,1653481476
