,gfycat_gfy_id,tournament_id,weapon,gender,fotl_name,fotr_name,left_score,right_score,touch,download_url
0,PinkRepulsiveCero,anaheimfoil2018,foil,,Marta Hausman,Svetlana Tripapina,6,13,right,https://clips.fencingdatabase.com/anaheimfoil2018/PinkRepulsiveCero.mp4
0,HilariousNextHammerheadbird,qatarfoil2021,foil,,Lee Kiefer,Zander Rhodes,9,4,left,https://clips.fencingdatabase.com/qatarfoil2021/HilariousNextHammerheadbird.mp4
0,VelvetyComplicatedGeese,katowicefoil2019,foil,female,Iman Blow,Erica Cipressa,0,2,right,https://clips.fencingdatabase.com/katowicefoil2019/VelvetyComplicatedGeese.mp4
0,EarlyHarshIndianpangolin,stpetersburgfoil2019,foil,male,Vincent Simon,Luka Gaganidze,11,9,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/EarlyHarshIndianpangolin.mp4
0,ThoughtfulFluffyFalcon,kazanfoil2020,foil,female,Oksana Martines   Hauregi,Marta Martyanova,3,4,left,https://clips.fencingdatabase.com/kazanfoil2020/ThoughtfulFluffyFalcon.mp4
0,HiddenSeriousFlyingfish,anaheimfoil2019,foil,,Thomas Berg,Gerek Meinhardt,2,13,right,https://clips.fencingdatabase.com/anaheimfoil2019/HiddenSeriousFlyingfish.mp4
0,SnarlingColorlessCaterpillar,kazanfoil2020,foil,female,Alice Volpi,Camilla Mancini,4,6,left,https://clips.fencingdatabase.com/kazanfoil2020/SnarlingColorlessCaterpillar.mp4
0,WatchfulHandsomeGoosefish,tauberbischofsheimfoil2022,foil,female,Anne Sauer,Martina Favaretto,10,14,left,https://clips.fencingdatabase.com/tauberbischofsheimfoil2022/WatchfulHandsomeGoosefish.mp4
0,RealisticIndolentAmethystinepython,parisfoil2022,foil,male,Alexandre Sido,Johannes Poscharnig,7,3,left,https://clips.fencingdatabase.com/parisfoil2022/RealisticIndolentAmethystinepython.mp4
0,BarrenSecondhandAcornwoodpecker,worldchamps2022,sabre,female,Kim Jiyeon,Araceli Navarro,12,12,left,https://clips.fencingdatabase.com/worldchamps2022/BarrenSecondhandAcornwoodpecker.mp4
0,UnknownGratefulBuck,parisfoil2022,foil,male,Andrea Cassara,Alexandre Sido,3,10,right,https://clips.fencingdatabase.com/parisfoil2022/UnknownGratefulBuck.mp4
0,LateInfantileAmphibian,qatarfoil2021,foil,,Francesca Palumbo,Marta Martyanova,4,8,left,https://clips.fencingdatabase.com/qatarfoil2021/LateInfantileAmphibian.mp4
0,BabyishDaringBullmastiff,stpetersburgfoil2019,foil,male,Lee Kwanghyun,Nick Itkin,11,8,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/BabyishDaringBullmastiff.mp4
0,IndelibleQualifiedAracari,worldchamps2022,foil,male,Matsuyama Kyosuke,Alexandre Sido,3,4,left,https://clips.fencingdatabase.com/worldchamps2022/IndelibleQualifiedAracari.mp4
0,IllegalExaltedAfricanrockpython,parisfoil2022,foil,male,Filippo Macchi,Abe Yoshiki,2,0,left,https://clips.fencingdatabase.com/parisfoil2022/IllegalExaltedAfricanrockpython.mp4
0,ThickBowedImperialeagle,parisfoil2022,foil,male,Tyvan Bibard,Joffrey Mader,10,4,right,https://clips.fencingdatabase.com/parisfoil2022/ThickBowedImperialeagle.mp4
0,SaltyRelievedGalapagospenguin,kazanfoil2020,foil,female,Alice Volpi,Kreiss Fanni,9,9,double,https://clips.fencingdatabase.com/kazanfoil2020/SaltyRelievedGalapagospenguin.mp4
0,ResponsibleFamousEelelephant,katowicefoil2019,foil,female,Larisa Korobeynikova,Alanna Goldie,3,2,double,https://clips.fencingdatabase.com/katowicefoil2019/ResponsibleFamousEelelephant.mp4
0,ClosedTeemingHydra,incheonfoil2022,foil,,Alaaeldin Abouelkassem,Maximilien Chastanet,4,7,right,https://clips.fencingdatabase.com/incheonfoil2022/ClosedTeemingHydra.mp4
0,LittleFlatDanishswedishfarmdog,eurochamps2022,foil,female,Leonie Ebert,Alice Volpi,6,3,left,https://clips.fencingdatabase.com/eurochamps2022/LittleFlatDanishswedishfarmdog.mp4
0,ImmediateAlarmingCuttlefish,stpetersburgfoil2019,foil,male,Erwann Le   Pechoux,Daniele Garozzo,2,11,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/ImmediateAlarmingCuttlefish.mp4
0,MedicalJealousEmu,worldchamps2022,foil,male,Enzo Lefort,Daniel Giacon,11,13,left,https://clips.fencingdatabase.com/worldchamps2022/MedicalJealousEmu.mp4
0,AmpleFortunateHyracotherium,eurochamps2022,foil,male,Carlos Llavador,Fabian Braun,9,8,left,https://clips.fencingdatabase.com/eurochamps2022/AmpleFortunateHyracotherium.mp4
0,PrestigiousLonelyAnemoneshrimp,anaheimfoil2018,foil,,Damiano Rosatelli,Saito Toshiya,13,8,left,https://clips.fencingdatabase.com/anaheimfoil2018/PrestigiousLonelyAnemoneshrimp.mp4
0,MilkyPastHammerkop,stpetersburgfoil2019,foil,male,Ueno Yuto,Enzo Lefort,8,11,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/MilkyPastHammerkop.mp4
0,DarkSoupyGrayreefshark,incheonfoil2022,foil,,Rafael Savin,Alessio Di   Tommaso,2,0,left,https://clips.fencingdatabase.com/incheonfoil2022/DarkSoupyGrayreefshark.mp4
0,OnlyActiveClownanemonefish,worldchamps2022,foil,male,Heo Jun,Alexander Choupenitch,3,6,right,https://clips.fencingdatabase.com/worldchamps2022/OnlyActiveClownanemonefish.mp4
0,ZestyHighBlueandgoldmackaw,anaheimfoil2018,foil,,Shi Yanan,Anne Sauer,2,2,left,https://clips.fencingdatabase.com/anaheimfoil2018/ZestyHighBlueandgoldmackaw.mp4
0,AlienatedBruisedIndianrockpython,parisfoil2022,foil,male,Edoardo Luperi,Saito Toshiya,13,9,left,https://clips.fencingdatabase.com/parisfoil2022/AlienatedBruisedIndianrockpython.mp4
0,FelineCautiousIrukandjijellyfish,kazanfoil2020,foil,female,Arianna Errigo,Ko Chaeyeong,4,1,double,https://clips.fencingdatabase.com/kazanfoil2020/FelineCautiousIrukandjijellyfish.mp4
0,MediumRepulsiveIberianbarbel,qatarfoil2021,foil,,Beatrice Monaco,Martina Batini,9,6,right,https://clips.fencingdatabase.com/qatarfoil2021/MediumRepulsiveIberianbarbel.mp4
0,PalatableOpulentArizonaalligatorlizard,stpetersburgfoil2019,foil,male,Miyake Ryo,Heo Jun,6,5,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/PalatableOpulentArizonaalligatorlizard.mp4
0,TerrificUnsightlyAsp,worldchamps2022,foil,male,Tommaso Marini,Gerek Meinhardt,13,12,left,https://clips.fencingdatabase.com/worldchamps2022/TerrificUnsightlyAsp.mp4
0,PersonalSnarlingKite,parisfoil2022,foil,male,Alessio Foconi,Rafael Savin,2,2,left,https://clips.fencingdatabase.com/parisfoil2022/PersonalSnarlingKite.mp4
0,EntireAlienatedGangesdolphin,worldchamps2022,foil,male,Szemes Gergo,Enzo Lefort,1,4,left,https://clips.fencingdatabase.com/worldchamps2022/EntireAlienatedGangesdolphin.mp4
0,ScarceDifferentIvorybackedwoodswallow,heidenheim2019,epee,male,Jacob Hoyle,John Edison Rodriguez,12,10,left,https://clips.fencingdatabase.com/heidenheim2019/ScarceDifferentIvorybackedwoodswallow.mp4
0,ScarceDifferentIvorybackedwoodswallow,heidenheim2019,epee,male,Jacob Hoyle,John Edison Rodriguez,12,10,left,https://clips.fencingdatabase.com/heidenheim2019/ScarceDifferentIvorybackedwoodswallow.mp4
0,IncomparableFluffyGull,tokyoolympics2020,foil,female,Ysaora Thibus,Pasztor Flora,4,5,right,https://clips.fencingdatabase.com/tokyoolympics2020/IncomparableFluffyGull.mp4
0,NaiveUnderstatedBernesemountaindog,incheonfoil2022,foil,,Kikuchi Komaki,Jessica Zi Jia Guo,2,2,right,https://clips.fencingdatabase.com/incheonfoil2022/NaiveUnderstatedBernesemountaindog.mp4
0,GreatWellmadeHammerkop,tokyoolympics2020,foil,female,Larisa Korobeynikova,Lee Kiefer,5,14,right,https://clips.fencingdatabase.com/tokyoolympics2020/GreatWellmadeHammerkop.mp4
0,HalfMisguidedAnkole,worldchamps2022,foil,female,Carolina Stutchbury,Solene Butruille,0,1,right,https://clips.fencingdatabase.com/worldchamps2022/HalfMisguidedAnkole.mp4
0,SpiffyPerkyHarborporpoise,anaheimfoil2019,foil,,Race Imboden,Guillaume Bianchi,9,13,right,https://clips.fencingdatabase.com/anaheimfoil2019/SpiffyPerkyHarborporpoise.mp4
0,LivelyNauticalCony,qatarfoil2021,foil,,Kreiss Fanni,Ysaora Thibus,13,11,right,https://clips.fencingdatabase.com/qatarfoil2021/LivelyNauticalCony.mp4
0,OccasionalMarriedHorsemouse,parisfoil2022,foil,male,Andrea Cassara,Alexandre Sido,0,13,right,https://clips.fencingdatabase.com/parisfoil2022/OccasionalMarriedHorsemouse.mp4
0,ClearcutNeighboringHoneybee,tokyoolympics2020,foil,male,Andre Sanita,Siu Lun Cheung,6,4,right,https://clips.fencingdatabase.com/tokyoolympics2020/ClearcutNeighboringHoneybee.mp4
0,DeadScarceDorado,eurochamps2022,foil,female,Leonie Ebert,Olivia Wohlgemuth,4,1,left,https://clips.fencingdatabase.com/eurochamps2022/DeadScarceDorado.mp4
0,GrimImperturbableDolphin,incheonfoil2022,foil,,Meddy Elice,Miles Chamley - Watson,1,3,right,https://clips.fencingdatabase.com/incheonfoil2022/GrimImperturbableDolphin.mp4
0,BleakForsakenAmericancrow,anaheimfoil2019,foil,,Andrea Cassara,Julien Mertine,5,9,left,https://clips.fencingdatabase.com/anaheimfoil2019/BleakForsakenAmericancrow.mp4
0,BleakForsakenAmericancrow,anaheimfoil2019,foil,,Andrea Cassara,Julien Mertine,5,9,left,https://clips.fencingdatabase.com/anaheimfoil2019/BleakForsakenAmericancrow.mp4
0,EarlyHarshIndianpangolin,stpetersburgfoil2019,foil,male,Vincent Simon,Luka Gaganidze,11,9,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/EarlyHarshIndianpangolin.mp4
0,BrownPartialDartfrog,anaheimfoil2019,foil,,Ka Long Cheung,Gerek Meinhardt,8,5,left,https://clips.fencingdatabase.com/anaheimfoil2019/BrownPartialDartfrog.mp4
0,ExaltedSickBrownbear,qatarfoil2021,foil,,Oh Hye Mi,Adelina Zagidullina,11,13,left,https://clips.fencingdatabase.com/qatarfoil2021/ExaltedSickBrownbear.mp4
0,PlayfulDimwittedIbizanhound,tokyoolympics2020,foil,female,Ueno Yuka,Nicole Ross,6,4,left,https://clips.fencingdatabase.com/tokyoolympics2020/PlayfulDimwittedIbizanhound.mp4
0,WavyFrailAnemonecrab,katowicefoil2019,foil,female,Ines Boubakri,Maria Boldor,9,9,left,https://clips.fencingdatabase.com/katowicefoil2019/WavyFrailAnemonecrab.mp4
0,FinishedWillingCarp,incheonfoil2022,foil,,Alessio Foconi,Marcus Mepstead,10,7,left,https://clips.fencingdatabase.com/incheonfoil2022/FinishedWillingCarp.mp4
0,DisastrousDefiniteBasil,qatar2020,epee,,Sun Yiwen,Tatyana Andryushina,10,13,left,https://clips.fencingdatabase.com/qatar2020/DisastrousDefiniteBasil.mp4
0,DisastrousDefiniteBasil,qatar2020,epee,,Sun Yiwen,Tatyana Andryushina,10,13,left,https://clips.fencingdatabase.com/qatar2020/DisastrousDefiniteBasil.mp4
0,FeistyTestyDungbeetle,madridsabre2022,sabre,male,Szilagyi Aron,Szatmari Andras,9,7,right,https://clips.fencingdatabase.com/madridsabre2022/FeistyTestyDungbeetle.mp4
0,CleanShrillCanary,heidenheimepee2022,epee,male,Houssam Elkord,Gabriele Cimini,6,4,right,https://clips.fencingdatabase.com/heidenheimepee2022/CleanShrillCanary.mp4
0,LittleImpassionedAgouti,budapestepee2022,epee,,Irina Mavrikiou,Katrina Lehis,8,8,left,https://clips.fencingdatabase.com/budapestepee2022/LittleImpassionedAgouti.mp4
0,CriminalDefinitiveCowbird,paduasabre2022,sabre,,Jeon Eunhye,Pusztai Liza,5,2,right,https://clips.fencingdatabase.com/paduasabre2022/CriminalDefinitiveCowbird.mp4
0,DirtyPolishedDairycow,seoulsabre2019,sabre,male,Kim Kyehwan,Konstantin Lokhanov,2,4,left,https://clips.fencingdatabase.com/seoulsabre2019/DirtyPolishedDairycow.mp4
0,CloudyPoliteFieldmouse,anaheimfoil2019,foil,,Andre Sanita,Valerio Aspromonte,11,15,right,https://clips.fencingdatabase.com/anaheimfoil2019/CloudyPoliteFieldmouse.mp4
0,SecretRegularDairycow,cali2019,epee,,Mara Navarria,Aliya Luty,14,13,double,https://clips.fencingdatabase.com/cali2019/SecretRegularDairycow.mp4
0,UnfortunateExcitableInganue,budapestsabre2019,sabre,male,Gemesi Bence,Eli Dershwitz,5,14,right,https://clips.fencingdatabase.com/budapestsabre2019/UnfortunateExcitableInganue.mp4
0,CoarseElementaryChimneyswift,tokyoolympics2020,foil,female,Larisa Korobeynikova,Kelleigh Ryan,12,11,left,https://clips.fencingdatabase.com/tokyoolympics2020/CoarseElementaryChimneyswift.mp4
0,NeighboringImpossibleArmedcrab,tunisiasabre2022,sabre,female,Anneelizabeth Stone,Sofia Ciaraglia,7,0,left,https://clips.fencingdatabase.com/tunisiasabre2022/NeighboringImpossibleArmedcrab.mp4
0,ImmaculateGroundedFinch,barcelona2018,epee,female,Mara Navarria,Olena Kryvytska,2,4,right,https://clips.fencingdatabase.com/barcelona2018/ImmaculateGroundedFinch.mp4
0,InsignificantAdvancedElver,budapestsabre2021,sabre,,Szilagyi Aron,Iulian Teodosiu,5,6,right,https://clips.fencingdatabase.com/budapestsabre2021/InsignificantAdvancedElver.mp4
0,DazzlingAcclaimedDuckbillplatypus,tokyoolympics2020,sabre,female,Mariel Zagunis,Sofya Velikaya,4,4,right,https://clips.fencingdatabase.com/tokyoolympics2020/DazzlingAcclaimedDuckbillplatypus.mp4
0,ZanyDentalKitty,cancunsabre2017,sabre,female,Choi Sooyeon,Kim Haeun,11,4,left,https://clips.fencingdatabase.com/cancunsabre2017/ZanyDentalKitty.mp4
0,FlippantJampackedGermanspitz,wuxi2018,epee,male,Jaakko Paavolainen,Kano Koki,11,12,double,https://clips.fencingdatabase.com/wuxi2018/FlippantJampackedGermanspitz.mp4
0,FirsthandInexperiencedHagfish,heidenheimepee2022,epee,male,Gianpaolo Buzzacchino,Jonathan Svensson,5,7,right,https://clips.fencingdatabase.com/heidenheimepee2022/FirsthandInexperiencedHagfish.mp4
0,SmoothSilentAsianporcupine,worldchamps2022,foil,female,Martyna Dlugosz,Maria Teresa Diaz,4,2,left,https://clips.fencingdatabase.com/worldchamps2022/SmoothSilentAsianporcupine.mp4
0,CostlyGiddyGnu,parisfoil2022,foil,male,Chung Jyae Gyu,Edoardo Luperi,1,12,right,https://clips.fencingdatabase.com/parisfoil2022/CostlyGiddyGnu.mp4
0,AncientPositiveCattle,kazanfoil2020,foil,female,Victoria Yusova,Hong Seo In,6,1,double,https://clips.fencingdatabase.com/kazanfoil2020/AncientPositiveCattle.mp4
0,EntireAlienatedGangesdolphin,worldchamps2022,foil,male,Szemes Gergo,Enzo Lefort,1,4,left,https://clips.fencingdatabase.com/worldchamps2022/EntireAlienatedGangesdolphin.mp4
0,VictoriousCavernousBalloonfish,tokyoolympics2020,foil,female,Amita Berthier,Lee Kiefer,2,3,left,https://clips.fencingdatabase.com/tokyoolympics2020/VictoriousCavernousBalloonfish.mp4
0,UglySadCommabutterfly,incheonfoil2022,foil,,Eleanor Harvey,Alice Volpi,15,13,left,https://clips.fencingdatabase.com/incheonfoil2022/UglySadCommabutterfly.mp4
0,UglySadCommabutterfly,incheonfoil2022,foil,,Eleanor Harvey,Alice Volpi,15,13,left,https://clips.fencingdatabase.com/incheonfoil2022/UglySadCommabutterfly.mp4
0,HorribleWillingBetafish,eurochamps2022,foil,female,Mohamed Aida,Olivia Wohlgemuth,14,14,right,https://clips.fencingdatabase.com/eurochamps2022/HorribleWillingBetafish.mp4
0,NiceShimmeringBluet,eurochamps2022,foil,male,Marcus Mepstead,Daniel Giacon,13,12,right,https://clips.fencingdatabase.com/eurochamps2022/NiceShimmeringBluet.mp4
0,DistantWavyHackee,parisfoil2022,foil,male,Alexandre Sido,Johannes Poscharnig,12,8,left,https://clips.fencingdatabase.com/parisfoil2022/DistantWavyHackee.mp4
0,WeeklyWebbedChimneyswift,kazanfoil2020,foil,female,Valentina De   Costanzo,Nicole Ross,11,10,left,https://clips.fencingdatabase.com/kazanfoil2020/WeeklyWebbedChimneyswift.mp4
0,SmallBitterHoneyeater,qatarfoil2021,foil,,Anastasiia Ivanova,Marta Martyanova,6,4,right,https://clips.fencingdatabase.com/qatarfoil2021/SmallBitterHoneyeater.mp4
0,DazzlingJollyGoldeneye,qatarfoil2021,foil,,Alex Tofalides,Maximilien Chastanet,6,7,right,https://clips.fencingdatabase.com/qatarfoil2021/DazzlingJollyGoldeneye.mp4
0,MajorFrailArcticwolf,anaheimfoil2018,foil,,Nicholas Choi,Alexander Massialas,8,9,right,https://clips.fencingdatabase.com/anaheimfoil2018/MajorFrailArcticwolf.mp4
0,HardtofindConcreteFinch,worldchamps2022,foil,male,Van Quyet Nguyen,Xu Jie,2,2,right,https://clips.fencingdatabase.com/worldchamps2022/HardtofindConcreteFinch.mp4
0,CornySimpleIberianmole,worldchamps2022,foil,female,Katina Proestakis,Lee Kiefer,4,13,right,https://clips.fencingdatabase.com/worldchamps2022/CornySimpleIberianmole.mp4
0,EasyWeirdAiredale,tokyoolympics2020,foil,female,Lee Kiefer,Inna Deriglazova,9,8,right,https://clips.fencingdatabase.com/tokyoolympics2020/EasyWeirdAiredale.mp4
0,ThisPreciousIndianskimmer,stpetersburgfoil2019,foil,male,Race Imboden,Andrzej Rzadkowski,15,12,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/ThisPreciousIndianskimmer.mp4
0,BraveKeenDarwinsfox,parisfoil2022,foil,male,Filippo Macchi,Abe Yoshiki,3,0,left,https://clips.fencingdatabase.com/parisfoil2022/BraveKeenDarwinsfox.mp4
0,GreenVacantAxolotl,kazanfoil2020,foil,female,Azuma Rio,Alanna Goldie,15,14,left,https://clips.fencingdatabase.com/kazanfoil2020/GreenVacantAxolotl.mp4
0,FlusteredInsistentIvorybackedwoodswallow,incheonfoil2022,foil,,Filippo Macchi,Tommaso Marini,12,12,right,https://clips.fencingdatabase.com/incheonfoil2022/FlusteredInsistentIvorybackedwoodswallow.mp4
0,SameAridAtlasmoth,kazanfoil2020,foil,female,Alice Volpi,Elisa Di   Francisca,7,3,double,https://clips.fencingdatabase.com/kazanfoil2020/SameAridAtlasmoth.mp4
0,CleverImperfectHalicore,stpetersburgfoil2019,foil,male,Maor Hatoel,Enzo Lefort,6,6,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/CleverImperfectHalicore.mp4
0,CelebratedSpiritedJanenschia,tokyoolympics2020,foil,male,Guilherme Toldo,Saito Toshiya,5,8,right,https://clips.fencingdatabase.com/tokyoolympics2020/CelebratedSpiritedJanenschia.mp4
0,CelebratedSpiritedJanenschia,tokyoolympics2020,foil,male,Guilherme Toldo,Saito Toshiya,5,8,right,https://clips.fencingdatabase.com/tokyoolympics2020/CelebratedSpiritedJanenschia.mp4
0,ConfusedPertinentHornet,tauberbischofsheimfoil2022,foil,female,Kikuchi Komaki,Jessica Zi Jia Guo,4,0,left,https://clips.fencingdatabase.com/tauberbischofsheimfoil2022/ConfusedPertinentHornet.mp4
0,ConfusedPertinentHornet,tauberbischofsheimfoil2022,foil,female,Kikuchi Komaki,Jessica Zi Jia Guo,4,0,left,https://clips.fencingdatabase.com/tauberbischofsheimfoil2022/ConfusedPertinentHornet.mp4
0,AdmirableFearlessHake,kazanfoil2020,foil,female,Victoria Yusova,Solene Butruille,4,9,double,https://clips.fencingdatabase.com/kazanfoil2020/AdmirableFearlessHake.mp4
0,WildDelightfulDunlin,incheonfoil2022,foil,,Carlos Llavador,Mohamed Hamza,3,6,left,https://clips.fencingdatabase.com/incheonfoil2022/WildDelightfulDunlin.mp4
0,WildDelightfulDunlin,incheonfoil2022,foil,,Carlos Llavador,Mohamed Hamza,3,6,left,https://clips.fencingdatabase.com/incheonfoil2022/WildDelightfulDunlin.mp4
0,TatteredAmazingAiredale,qatarfoil2021,foil,,Ysaora Thibus,Inna Deriglazova,9,13,left,https://clips.fencingdatabase.com/qatarfoil2021/TatteredAmazingAiredale.mp4
0,EmbarrassedGrouchyElephantbeetle,kazanfoil2020,foil,female,Jessica Zi Jia Guo,Irem Karamete,1,2,double,https://clips.fencingdatabase.com/kazanfoil2020/EmbarrassedGrouchyElephantbeetle.mp4
0,ScrawnyImmenseAmericanwirehair,anaheimfoil2019,foil,,Ka Long Cheung,Gerek Meinhardt,1,2,left,https://clips.fencingdatabase.com/anaheimfoil2019/ScrawnyImmenseAmericanwirehair.mp4
0,MixedCoolGreyhounddog,tauberbischofsheimfoil2022,foil,female,Erica Cipressa,Alice Volpi,4,7,right,https://clips.fencingdatabase.com/tauberbischofsheimfoil2022/MixedCoolGreyhounddog.mp4
0,ObeseCoarseIchneumonfly,incheonfoil2022,foil,,Jade Marechal,Chen Qingyuan,4,6,left,https://clips.fencingdatabase.com/incheonfoil2022/ObeseCoarseIchneumonfly.mp4
0,PartialVastAnchovy,stpetersburgfoil2019,foil,male,Shikine Takahiro,Jeremy Cadot,11,13,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/PartialVastAnchovy.mp4
0,IncredibleAchingKoi,stpetersburgfoil2019,foil,male,Benjamin Kleibrink,Race Imboden,10,6,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/IncredibleAchingKoi.mp4
0,GiddySelfreliantHamadryas,anaheimfoil2018,foil,,Pauline Ranvier,Claudia Borella,13,13,right,https://clips.fencingdatabase.com/anaheimfoil2018/GiddySelfreliantHamadryas.mp4
0,SphericalPastKakarikis,tokyoolympics2020,foil,female,Amita Berthier,Lee Kiefer,4,14,right,https://clips.fencingdatabase.com/tokyoolympics2020/SphericalPastKakarikis.mp4
0,UnawareAbandonedGuanaco,katowicefoil2019,foil,female,Kikuchi Komaki,Elisa Di   Francisca,12,12,left,https://clips.fencingdatabase.com/katowicefoil2019/UnawareAbandonedGuanaco.mp4
0,InfatuatedGreatFrilledlizard,incheonfoil2022,foil,,Eleanor Harvey,Alice Volpi,3,2,right,https://clips.fencingdatabase.com/incheonfoil2022/InfatuatedGreatFrilledlizard.mp4
0,DependentBabyishAnaconda,anaheimfoil2018,foil,,Dmitry Rigin,Saito Toshiya,8,11,right,https://clips.fencingdatabase.com/anaheimfoil2018/DependentBabyishAnaconda.mp4
0,ScornfulAbsoluteBufeo,worldchamps2022,foil,female,Martyna Dlugosz,Maria Teresa Diaz,0,1,right,https://clips.fencingdatabase.com/worldchamps2022/ScornfulAbsoluteBufeo.mp4
0,ShimmeringInferiorIceblueredtopzebra,parisfoil2022,foil,male,Filippo Macchi,Abe Yoshiki,3,3,left,https://clips.fencingdatabase.com/parisfoil2022/ShimmeringInferiorIceblueredtopzebra.mp4
0,EachUntidyCapeghostfrog,anaheimfoil2019,foil,,Edoardo Luperi,Ben Peggs,9,3,right,https://clips.fencingdatabase.com/anaheimfoil2019/EachUntidyCapeghostfrog.mp4
0,ShadowyEssentialIrishredandwhitesetter,anaheimfoil2018,foil,,Kim Dongsu,Geoffrey Tourette,3,4,right,https://clips.fencingdatabase.com/anaheimfoil2018/ShadowyEssentialIrishredandwhitesetter.mp4
0,PettyEquatorialEland,kazanfoil2020,foil,female,Leonie Ebert,Nishioka Shiho,3,2,right,https://clips.fencingdatabase.com/kazanfoil2020/PettyEquatorialEland.mp4
0,ElectricEnlightenedAdamsstaghornedbeetle,tokyoolympics2020,foil,male,Enzo Lefort,Diego Cervantes,4,3,right,https://clips.fencingdatabase.com/tokyoolympics2020/ElectricEnlightenedAdamsstaghornedbeetle.mp4
0,VagueEquatorialAxisdeer,worldchamps2022,foil,female,Pauline Ranvier,Pasztor Flora,7,2,right,https://clips.fencingdatabase.com/worldchamps2022/VagueEquatorialAxisdeer.mp4
0,GreenLongGlobefish,incheonfoil2022,foil,,Chun Yin Ryan Choi,Alessio Foconi,1,1,right,https://clips.fencingdatabase.com/incheonfoil2022/GreenLongGlobefish.mp4
0,LikelySparklingAmericanredsquirrel,anaheimfoil2018,foil,,Race Imboden,Timur Safin,14,8,right,https://clips.fencingdatabase.com/anaheimfoil2018/LikelySparklingAmericanredsquirrel.mp4
0,WhimsicalPlumpBasenji,worldchamps2022,foil,male,Tommaso Marini,Yi-tung Chen,1,1,right,https://clips.fencingdatabase.com/worldchamps2022/WhimsicalPlumpBasenji.mp4
0,OrdinaryRaggedBarasingha,worldchamps2022,foil,female,Ueno Yuka,Lee Kiefer,8,11,right,https://clips.fencingdatabase.com/worldchamps2022/OrdinaryRaggedBarasingha.mp4
0,MistyTightElectriceel,parisfoil2022,foil,male,Ka Long Cheung,Alexandre Ediri,4,3,right,https://clips.fencingdatabase.com/parisfoil2022/MistyTightElectriceel.mp4
0,BlackCanineGiraffe,cancunsabre2017,sabre,male,Benedikt Wagner,Alexander Trushakov,4,5,left,https://clips.fencingdatabase.com/cancunsabre2017/BlackCanineGiraffe.mp4
0,BetterDimwittedArgusfish,incheonfoil2022,foil,,Lee Kiefer,Martina Batini,7,4,left,https://clips.fencingdatabase.com/incheonfoil2022/BetterDimwittedArgusfish.mp4
0,ElementarySkinnyFlyingfish,tokyoolympics2020,foil,male,Guilherme Toldo,Saito Toshiya,9,13,left,https://clips.fencingdatabase.com/tokyoolympics2020/ElementarySkinnyFlyingfish.mp4
0,InconsequentialWealthyFruitbat,tokyoolympics2020,foil,male,Guilherme Toldo,Saito Toshiya,7,13,left,https://clips.fencingdatabase.com/tokyoolympics2020/InconsequentialWealthyFruitbat.mp4
0,SparklingJoyfulAnt,turinfoil2020,foil,,Alice Volpi,Iman Blow,2,0,left,https://clips.fencingdatabase.com/turinfoil2020/SparklingJoyfulAnt.mp4
0,WiltedThornyHairstreakbutterfly,eurochamps2022,foil,male,Marcus Mepstead,Daniel Giacon,10,9,right,https://clips.fencingdatabase.com/eurochamps2022/WiltedThornyHairstreakbutterfly.mp4
0,GreenBabyishAlbacoretuna,stpetersburgfoil2019,foil,male,Carlos Llavador,Miles Chamley - Watson,8,5,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/GreenBabyishAlbacoretuna.mp4
0,RelievedCandidHarborseal,qatarfoil2021,foil,,Richard Kruse,Nick Itkin,0,1,right,https://clips.fencingdatabase.com/qatarfoil2021/RelievedCandidHarborseal.mp4
0,ScientificBelovedBushbaby,tokyoolympics2020,foil,male,Mohamed Hamza,Alexander Choupenitch,0,2,right,https://clips.fencingdatabase.com/tokyoolympics2020/ScientificBelovedBushbaby.mp4
0,EnviousFamiliarEeve,anaheimfoil2019,foil,,Luis Klein,Iskander Akhmetov,10,9,right,https://clips.fencingdatabase.com/anaheimfoil2019/EnviousFamiliarEeve.mp4
0,ImpurePassionateEthiopianwolf,tokyoolympics2020,foil,female,Ysaora Thibus,Larisa Korobeynikova,5,7,left,https://clips.fencingdatabase.com/tokyoolympics2020/ImpurePassionateEthiopianwolf.mp4
0,MinorSevereBackswimmer,budapestepee2022,epee,,Kristina Kuusk,Federica Isola,8,5,left,https://clips.fencingdatabase.com/budapestepee2022/MinorSevereBackswimmer.mp4
0,BlackCanineGiraffe,cancunsabre2017,sabre,male,Benedikt Wagner,Alexander Trushakov,4,5,left,https://clips.fencingdatabase.com/cancunsabre2017/BlackCanineGiraffe.mp4
0,ValidSeveralBlackrhino,parisfoil2022,foil,male,Guillaume Bianchi,Chase Emmer,0,3,right,https://clips.fencingdatabase.com/parisfoil2022/ValidSeveralBlackrhino.mp4
